ID,Stewed,Prune,Dried,Mixed,Apple,Banana,Berry,Cherry,Grapefruit,Grape,Mango,Melon,Orange,Satsuma,Peach_nectarine,Pear,Pineapple,Plum,Other,Bakedbean,Pulses,Mixedvegetable,Vegetablepieces,Coleslaw,Sidesalad,Avocado,Broadbean,Greenbean,Beetroot,Broccoli,Butternutsquash,Cabbage_kale,Carrot,Cauliflower,Celery,Courgette,Cucumber,Garlic,Leek,Lettuce,Mushroom,Onion,Parsnip,Pea,Sweetpepper,Spinach,Sprouts,Sweetcorn,Freshtomato,Tinnedtomato,Turnip_swede,Watercress,Othervegetables
1018830,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018917,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
1019002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019018,,,,,1,1,,,,,,1,,2,1,,,,,,,,,,2,,,,0.5,,,0.25,0.5,,0.5,,0.25,,,0.25,,,,,0.5,,,,1,,,,
1019217,,,,,,,,,,,,,,,,1,,,,1,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019239,,,0.5,,,,,,,,,,3,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,
1019273,,,,,,1,4,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,0.25,,,0.25,,,,0.5,0.25,,,,3,,,,
1019347,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
1019414,,,,,1,1,,,,,0.5,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,1,,1,,,,0.5,,,2,,,,1
1019469,,,,,1,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019503,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
1019548,,,,,1,,,,,,,,2,,,1,,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,,,
1019576,,,,,1,0.5,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
1019585,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,
1019643,,,2,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019721,,,,,,,,,,,,,,,,,,4,,,,,1,,,,,1,,,,,,,,,,0.5,,,,,,,,,,,,1,,,
1019829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019970,,,,,,1,,,,,,,3,,,,,,,,,,1,,,1,,,,0.25,,,0.25,,,,,0.25,,,,0.25,,,0.25,0.25,,,,,,,
1020116,,,,,1,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020179,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020187,1,,,,,1,0.5,,,,,1,,,,,,,,,,,1,,0.5,,,,,0.25,,,,,,0.25,0.25,,,0.25,,0.25,,,,,,,,,,,
1020198,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,1,,,,,,,,,,0.5,,,,,,,,,
1020355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020765,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,,,1,1,,,1,,,,,1,,,
1020789,,,,,2,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,0.25,,,,,0.25,,,0.5,,,,0.25,,,0.25,,1,,,1
1020870,,,,,,,,0.5,,,,1,,,0.5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1021056,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
1021089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021341,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1021382,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,
1021474,,,,2,,,,,,,,,,1,,,,,,1,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,0.5,
1021567,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021575,,,,,1,,,,0.5,,,,,,,1,,,,,,1,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,
1021944,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,1,,,,1,,,,,,,,,,,,1,,,,
1021962,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1022034,,,,,,1,,,,,,,,1,,,,2,,,1,,,,0.5,,,0.5,0.25,0.5,,,,0.25,,,0.25,0.5,,0.5,,0.25,,,,,,,,,,,
1022113,,,,,,0.5,,,,1,,,,,,,,,,,,,,,1,,,,,,,0.5,1,1,,,,,,,1,1,,,1,,,,1,,,,
1022225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022241,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.25,,1,,,,,0.5,,,,1,,,,
1022282,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1022438,,,,,1,1,1,,,,,,,2,,,,,1,,,,1,0.5,1,,,,,,,,,1,2,,,,,1,0.5,,,,,,,,1,,,,
1022522,,,,,,,1,,,,,,,,,,,,,,,,,,1,,0.5,,,,,0.5,,,,0.25,,0.25,,1,0.5,0.5,,0.5,,,,,1,,,,2
1022735,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022888,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,
1022981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,1,,0.25,,0.25,0.25,,1,1,1,,,,,,,2,1,,0.25,
1023095,,,,,1,1,,,1,,,,,,,,,,,0.25,,0.25,,,,,,,,,0.25,,1,,,,,0.25,,,,2,,,,,,,,,,,
1023108,,,,,1,1,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023333,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
1023516,,,,,1,,,,,,,,1,,,,,,,,,,,0.25,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
1023632,,,,,,1,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1023722,,,,,1,1,,,,,,,,,,,,,,,,,,0.5,1,,,,,,,,,,,,,,,1,,0.5,,,,,,,1,,,,
1023805,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,0.5,,,1,,,,,0.5,,,,
1023863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023906,,,1,,2,2,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0.5,,,,
1023990,,,,,,,,,,,,,,,,1,,,,,0.25,,0.25,,,,,,,,,,,,,,,0.25,,,,,,,0.25,,,,,0.25,,,
1024021,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024053,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024062,,,,,,,,,2,,,,,,,,,,,,,1,,,0.5,,,,0.25,,,,,,1,,1,1,,1,1,1,,,1,,,,1,,,1,
1024126,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024199,,,,,,1,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024376,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,1,0.25,,0.25,,,,,,,,,0.25,,,,
1024442,,,,,1,1,0.5,,,,,,0.5,,,,,,,,,,,,1,,,,,,,,,,,,,,2,0.5,,,,,,,,,1,,,,
1024470,,,,,1,,,,,,,,,1,,,,,,,,,,,0.5,,,,,,,,1,,,,,,,0.5,,,,0.5,,,,,0.5,,,,
1024514,,,0.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0.5,,,1,,0.25,,,0.25,,,,1,,,,
1024538,,,,,,0.5,0.5,,,0.5,0.5,,0.5,,,,,,1,,,,,,,,,1,,,,,1,,,,,0.25,,,0.5,0.25,,,,,,,,,,,
1024557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024606,,,,,1,,0.5,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,0.25,,,,1,,0.25,,,,,,0.25,
1024639,,,,,1,,1,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,
1024654,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,
1024712,,,,,,,0.5,,,0.5,0.5,,,,,,0.5,,,,1,,,,,,,,,1,,,1,,,,,,,,,0.5,,,,,,,,,,,
1024831,,,,,1,,,,,,,,,,,,,,1,,,,,,0.5,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,
1024956,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024989,,,,,,1,,,,,,,,,,1,,,,,,2,,,0.5,,,,,1,,,1,,,,,,,0.5,0.5,0.5,,,,,,,0.5,,,,
1025216,,,,,1,,,,,,,,,,,1,,,,,,1,1,,,,,1,,1,,,1,,,,1,,,1,,,,1,,,,,,,,,
1025404,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025477,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,0.5,,,,
1025489,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,0.25,,,,,,,,,,,0.25,0.25,0.25,,,,,,,0.25,,,,
1025731,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,1,,1,0.5,,,,,0.25,,,
1025775,,,,,1,1,,,,,,,,2,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1025873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
1026233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0.5,,,,,,,,,0.5,,,,
1026478,,,,,2,0.5,,,,,,,1,,1,,,,,,0.5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,
1026577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,1,,,,,,,,,
1026591,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026600,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,
1026653,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026662,,,,,1,0.5,1,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,2,0.25,,1,,,,,,0.25,,,1,,,,
1026687,,1,,,1,2,2,,,,,,,,,,,,,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026866,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,0.25,,0.25,0.25,,0.25,,0.25,0.25,0.25,,,0.25,0.25,,,0.25,,,0.25,
1026880,,,,,,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.5,,,0.25,0.25,,,0.25,,,,,,,,
1026897,,,,,,1,,,,,,,,,,,,,1,,,1,,,1,,,,,1,,1,1,,,,,,1,1,,1,,,1,,,,1,,,,
1027058,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027310,,,,,1,,,,1,1,,,,,,,,,1,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,1,,,,
1027375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,1,,,,,,,,,,,,
1027435,,,0.5,,2,1,,,,,,,,,,,,,,0.25,,1,,,,1,1,,,,,0.25,,0.25,,,,,,,,,,,0.25,,,0.25,,0.25,,0.25,0.25
1027453,,,,2,,2,2,,,,,,,,,1,,,,,,,2,,,,,,,,,,2,,1,,,,,,,1,1,,0.5,,,,1,,,,2
1027479,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1,,,1,1,1,,,,,,,,1,,,,,,,,,,
1027551,1,1,,,4,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,
1027720,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,,,,
1027738,1,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,,,,1,,,,
1027769,,,1,,,,2,,,2,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,
1028193,,,,,2,1,,0.5,,0.5,,,,2,,,,,,1,,1,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,
1028224,,,,,1,1,,,,,,,,1,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,
1028275,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5,,,,,3,,,,0.5,,,,,,,,0.25,,,
1028391,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0.5,,,0.5,,,1,1,,,,,,,1,,,,
1028723,,,,,,1,0.5,,,,,0.5,,,,,,,,,,,,,1,,,,,,,,,,,,0.5,,,,,0.5,,,0.5,,,,1,,,,
1028797,,,,,1,1,,,,,,,0.5,,,,,,,,,,,,1,,,,1,1,,,,,,,0.5,0.25,,1,0.5,0.25,,,0.25,0.25,,,0.5,0.5,,,
1028835,,,1,,,2,0.5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1028862,,,,,1,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,
1029037,,,,,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029112,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029129,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029257,,,,,1,,1,,,,,,1,2,,,,,,,,2,,,,,,1,,,,,1,,,,0.25,,,,,,,,,,1,,,,,,
1029353,,,,,,,,,,,,,1,,,,,,,,0.5,1,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,1,,,,
1029417,,,,,2,,,,,1,,,,1,,,,,,,,,,,0.5,,,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,
1029468,,,,,,1,,,,1,,,,,,,1,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,2,,,,
1029555,,,,,1,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1029763,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
1029828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029856,,,,,,,,0.5,,0.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030038,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.25,0.25,,,,,,,,,,,
1030167,,,,,2,,,,,,,,1,,,1,,0.5,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
1030192,,,1,,,1,,,,,0.5,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,0.5,,,,,,1,,,,,,,,,
1030293,,,1,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030434,,,,1,2,2,2,,,2,,,,,,1,,,,,,,,,2,,,,1,,,,,,,,1,,,,,,,,1,,,,1,,,,
1030613,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030691,,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,
1030748,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030852,,,,,,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030917,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030968,,,0.5,1,,3,,,,,,,,,2,,,,,,,,2,,0.5,,,,,,,0.25,0.25,,,,,0.25,,0.25,1,0.25,,,0.25,,,,,,,,1
1030990,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,
1031112,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
1031129,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,
1031174,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,
1031196,,,,,,0.5,,,,,,,,,,2,,1,,,,,,,1,,,,,,,0.25,,,,,,,,,,0.25,,,,,,,0.25,,,,0.25
1031214,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031379,0.5,0.5,0.5,0.5,,,,,,,,,,,1,,0.5,1,,,,,,,,,,,,,,,,,1,,,,,,2,,,,1,,,,,,,,
1031387,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
1031425,,,,,,,,,0.5,,,,,1,,,,,,,,,,,,,,,0.5,,,,0.5,,,,0.5,,,1,,0.25,,,0.5,,,,0.5,,,0.25,
1031482,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0.25,,,0.5,,,,0.25,0.25,,,
1031490,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,0.25,,0.25,0.5,1,0.5,,2,1,0.5,,,0.5,,,,1,,,,
1031549,1,,,,2,1,,,,,1,,,,,1,,,,1,,,,,1,,,,1,,,1,1,,,,1,,,1,,,,,1,1,,,3,3,,1,
1031597,1,,,,,0.5,,,,,,,,1,,0.5,,,,,1,,1,,1,,,,1,,,1,,,,,,0.25,0.5,1,,,1,,,1,,,1,,,,
1031705,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031752,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031891,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,
1031910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031943,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
1032029,,,,,,,1,,,1,,,,,1,,,,,,,,,,1,,,,,1,,,1,0.5,,,,,,,,,,,,,,,,,,,
1032045,,,,,,,,,0.5,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032314,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1,,,,,,,,,,,,,,,,,,,,
1032432,,,1,,,,,,1,1,,,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032440,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032509,,,,0.5,,1,,0.5,,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1032767,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
1032868,,,,,,2,,,,1,,,,,1,,,,1,,,,,,,,,,1,,,,1,,1,,1,,,1,1,1,,,,,,,1,,,,
1032882,,,,,1,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,1,,,,1,,,,1,,1,,,,,,1,,,
1032963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
1033004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033013,,,0.5,,,0.5,,,,0.5,,,,,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,0.25,,,,,,,,,0.5,,,,
1033089,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
1033123,,,,,1,1,,,,0.5,,,,,,,,,,,,,0.5,0.5,0.5,,,,0.25,,,,0.25,,,,0.25,,,0.25,,0.25,,,0.25,,,,0.25,,,,
1033197,,,,,1,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,0.5,,,,,,,1,,,,,,,,,,,,,
1033211,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,0.5,,0.5,,,,,1,,,,
1033226,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.5,,,,,1,,0.25,,,0.5,,1,,,,1,,,,1,,1
1033407,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,,0.5,,
1033531,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0.5,,0.25,,,0.5,,,,,,,,,0.5,,,,
1033543,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,
1033637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033715,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,1,,,1,,,,,,,,,,,,,,,,1,,,,
1033872,,,,,2,1,,,,,,,2,,,,,4,,,,,,,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,
1034031,,,,,,,,,,,,1,,1,,,,,,,,,,,0.5,0.25,,,,,,1,1,,,,0.5,,,,,,,,,,,,1,,,,
1034086,,,,,,1,2,,,,,,,,,,,,,,,,0.5,,2,,,,,,,1,0.25,,,,,,,1,,0.5,,,1,1,,,1,,,1,
1034092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034120,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034207,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034251,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1034364,,,1,,1,,,,,,,,,,1,,,2,,,,2,,,,,,,0.5,1,,,0.5,,1,,,,,,,,,1,,,,,1,,,,
1034430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1,,,,,,1,,,
1034452,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034540,,,,,,1,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,,,,,,,,1,,,
1034577,,,,,3,2,,,,1,,,,,,,,,,1,,,,,2,,,1,,1,,,,,,,,,,,1,,,,,,,,1,,,,
1034897,,,,,1,,2,,,,,,,,,,,,,1,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
1034994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035090,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035127,,,0.5,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,
1035267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,0.5,0.25,,,,0.25,,,,0.5,,,,
1035286,0.5,,0.5,,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,1,1,,,,,,,,,,,1
1035419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
1035422,,,,,,,,,,,,,1,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035485,,,,,1,,0.5,,,,,,,,,,,,,,,,,,0.25,,,,,0.25,,,,,,,0.25,,,0.25,,0.25,,,0.25,,,,0.25,,,,
1035505,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,,,,,,,,,,,,,,,,,,,
1035599,,1,,,1,1,0.5,,,,,,,,1,,,,,,,,,,1,,,,,1,,,1,,1,,,,,2,,,,,,,,,1,,,,
1035862,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035898,,,,,,1,,,,,2,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035938,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035957,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
1036023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1,,,
1036140,,,0.5,,,1,0.5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,0.25,,,,1,,,,
1036189,,,,,1,0.5,,,,1,,,,0.5,,,,,,,1,,1,,1,,,,,,,,,,,,0.5,,,1,,1,,,,,,,2,1,,,
